protocol,ip,port,url,anonymity,https,latency_ms,latency_median_ms,uptime_24h,uptime_7d,checks_7d,exit_ip,exit_shared,country,region,city,timezone,asn,asn_org,sources_count,first_seen,last_checked
socks4,149.248.18.106,1080,socks4://149.248.18.106:1080,elite,true,3896,4018.5,72,71.7,721,104.193.135.197,1,ca,British Columbia,Vancouver,America/Vancouver,394256,Tech Futures Interactive Inc.,19,2026-09-12T00:07:29.017Z,2026-09-24T04:29:59.285Z
socks4,192.158.15.201,50877,socks4://192.158.15.201:50877,elite,true,3169,1162.5,29.7,59.6,609,192.158.15.201,1,ca,Ontario,Toronto,America/Toronto,40028,1651884 Ontario Inc.,12,2025-09-04T23:49:01.331Z,2026-09-24T04:30:10.490Z
socks4,50.67.100.178,8080,socks4://50.67.100.178:8080,elite,false,3409,1353.5,31.8,39.2,319,50.67.100.178,1,ca,British Columbia,West Vancouver,America/Vancouver,6327,Shaw Communications,11,2025-09-04T23:49:13.556Z,2026-09-24T04:30:15.265Z
socks4,144.217.107.25,1080,socks4://144.217.107.25:1080,elite,true,2089,1836,100,,8,144.217.107.25,2,ca,Quebec,Montréal,America/Toronto,16276,OVH SAS,5,2026-09-24T03:21:01.709Z,2026-09-24T04:31:09.629Z
