protocol,ip,port,url,anonymity,https,latency_ms,latency_median_ms,uptime_24h,uptime_7d,checks_7d,exit_ip,exit_shared,country,region,city,timezone,asn,asn_org,sources_count,first_seen,last_checked
socks4,103.88.234.239,40011,socks4://103.88.234.239:40011,elite,false,310,283.5,91.4,91.4,81,104.28.225.188,2,mx,Guanajuato,León de los Aldama,America/Mexico_City,13335,"Cloudflare, Inc.",3,2026-09-17T12:35:33.132Z,2026-09-18T04:24:20.546Z
socks4,103.88.234.239,40010,socks4://103.88.234.239:40010,elite,false,340,348,87.3,87.3,110,104.28.193.188,4,mx,Guanajuato,León de los Aldama,America/Mexico_City,13335,"Cloudflare, Inc.",14,2026-09-17T06:32:23.007Z,2026-09-18T04:24:59.394Z
socks4,103.88.234.239,40002,socks4://103.88.234.239:40002,elite,false,270,278,81.1,82,133,104.28.225.190,3,mx,Guanajuato,León de los Aldama,America/Mexico_City,13335,"Cloudflare, Inc.",10,2026-09-17T03:30:47.767Z,2026-09-18T04:26:28.903Z
socks4,187.188.131.169,1080,socks4://187.188.131.169:1080,elite,false,272,305,78.3,69.2,898,187.188.131.169,1,mx,Mexico City,Mexico City,America/Mexico_City,22884,"TOTAL PLAY TELECOMUNICACIONES, S.A.P.I. DE C.V.",12,2025-09-04T23:49:01.151Z,2026-09-18T04:27:54.205Z
