protocol,ip,port,url,anonymity,https,latency_ms,latency_median_ms,uptime_24h,uptime_7d,checks_7d,exit_ip,exit_shared,country,region,city,timezone,asn,asn_org,sources_count,first_seen,last_checked
socks5,83.147.216.208,1080,socks5://83.147.216.208:1080,elite,true,860,849.5,98.1,92.6,698,83.147.216.208,1,fi,Uusimaa,Helsinki,Europe/Helsinki,203273,NetCrafters OU,20,2026-07-26T04:12:05.758Z,2026-09-23T04:31:39.809Z
socks5,176.124.205.244,1080,socks5://176.124.205.244:1080,elite,true,2908,1831,89,89.9,395,176.124.205.244,2,fi,Uusimaa,Helsinki,Europe/Helsinki,210644,AEZA GROUP LLC,16,2026-09-19T21:46:29.738Z,2026-09-23T04:24:03.774Z
socks5,57.128.231.218,1004,socks5://57.128.231.218:1004,elite,true,983,984.5,75.2,89.6,901,185.204.1.216,2,fi,Uusimaa,Helsinki,Europe/Helsinki,51765,Oy Creanova Hosting Solutions Ltd.,19,2026-09-12T20:18:08.182Z,2026-09-23T04:31:24.791Z
socks5,193.23.201.58,1080,socks5://193.23.201.58:1080,elite,true,2808,2234.5,71.3,68.2,248,193.23.201.58,1,fi,Uusimaa,Helsinki,Europe/Helsinki,215439,PLAY2GO INTERNATIONAL LIMITED,17,2026-09-20T08:52:22.051Z,2026-09-23T04:24:20.468Z
